Month,Year,Area,SpeciesName,SpeciesBiomass,TotalSpeciesWeight,DEPTH,NOX,NO3,NO2,NH4,TN,DIN,TON,TP,SRP,CHLA,TOC,SAL_S,SAL_B,TEMP_S,TEMP_B,DO_S,DO_B,TURB,pH
October,2002,Shark,Lepomis macrochirus,0.00238544,0.01669811,2.566666667,1.178333333,0.967666667,0.211,0.636333333,71.149,1.814666667,69.33466667,0.367333333,0.045666667,0.403333333,932.7573333,7.093333333,10.19,29.11333333,29.03333333,4.41,4.32,1.736666667,7.676666667
October,2002,Shark,Lepomis marginatus,0.050961271,0.356728881,2.566666667,1.178333333,0.967666667,0.211,0.636333333,71.149,1.814666667,69.33466667,0.367333333,0.045666667,0.403333333,932.7573333,7.093333333,10.19,29.11333333,29.03333333,4.41,4.32,1.736666667,7.676666667
October,2002,Shark,Lepomis punctatus,0.185958226,1.301707583,2.566666667,1.178333333,0.967666667,0.211,0.636333333,71.149,1.814666667,69.33466667,0.367333333,0.045666667,0.403333333,932.7573333,7.093333333,10.19,29.11333333,29.03333333,4.41,4.32,1.736666667,7.676666667
October,2002,Shark,Lepomis spp.,0.010035178,0.070246246,2.566666667,1.178333333,0.967666667,0.211,0.636333333,71.149,1.814666667,69.33466667,0.367333333,0.045666667,0.403333333,932.7573333,7.093333333,10.19,29.11333333,29.03333333,4.41,4.32,1.736666667,7.676666667
October,2002,Shark,Lucania goodei,0.055524119,0.388668826,2.566666667,1.178333333,0.967666667,0.211,0.636333333,71.149,1.814666667,69.33466667,0.367333333,0.045666667,0.403333333,932.7573333,7.093333333,10.19,29.11333333,29.03333333,4.41,4.32,1.736666667,7.676666667
October,2002,Shark,Poecilia latipinna,0.023393392,0.163753747,2.566666667,1.178333333,0.967666667,0.211,0.636333333,71.149,1.814666667,69.33466667,0.367333333,0.045666667,0.403333333,932.7573333,7.093333333,10.19,29.11333333,29.03333333,4.41,4.32,1.736666667,7.676666667
October,2002,Taylor,Belenesox belizanus,0.00581499,0.04070496,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Cichlasoma uropthalmus,0.237719134,1.66403395,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Cyprinodon variegatus,0.064204323,0.449430255,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Enneacanthus gloriosus,0.00540528,0.03783699,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Fundulus chrysotus,0.013483086,0.094381605,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Fundulus confluentus,0.0383266,0.268286193,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Gambusia holbrooki,0.011019461,0.077136221,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Jordanella floridae,0.047755044,0.334285305,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Lepomis gulosus,0.030603395,0.214223765,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Lepomis macrochirus,0.21108521,1.4775965,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Lepomis marginatus,0.04073629,0.285154025,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Lepomis microlophus,0.673700415,4.715902895,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Lepomis spp.,0.004460502,0.031223522,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Lucania goodei,0.027681459,0.193770208,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Notemigonus crysoleucas,0.01205963,0.0844174,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Notropis petersoni,0.016169245,0.113184725,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2002,Taylor,Poecilia latipinna,0.001439535,0.01007674,2.083333333,1.061666667,0.917166667,0.1445,1.789333333,21.2805,2.851166667,18.42933333,0.398833333,0.1005,0.857666667,600.5521667,25.00833333,26.16,26.955,27.06666667,5.896666667,6.091666667,3.571666667,8.053333333
October,2003,Shark,Ameriurus natalis,0.014890013,0.10423009,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Belenesox belizanus,0.137089748,0.959628233,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Cichlasoma uropthalmus,0.213746856,1.496228003,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Elassoma evergladei,0.021714488,0.1520014,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Enneacanthus gloriosus,0.03534533,0.247417306,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Erimyzon sucetta,0.57056939,3.99398575,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Fundulus chrysotus,0.013909797,0.097368585,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Fundulus confluentus,0.051723702,0.362065914,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Gambusia holbrooki,0.013578261,0.095047824,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Heterandria formosa,0.029241531,0.204690723,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Jordanella floridae,0.057181876,0.40027313,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Lepomis gulosus,0.23731268,1.66118876,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Lepomis marginatus,0.054716916,0.383018414,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Lepomis microlophus,0.00680216,0.04761512,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Lepomis punctatus,0.1064305,0.745013508,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Lepomis spp.,0.001221825,0.008552795,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Lucania goodei,0.102808784,0.719661487,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Noturus gyrinus,0.012409012,0.086863085,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Oreochromis aureus,0.19096692,1.33676846,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Shark,Poecilia latipinna,0.039505759,0.276540306,2.566666667,0.758666667,0.604666667,0.154333333,0.936,39.50666667,1.694333333,37.81233333,0.398,0.173333333,2.364666667,1009.048667,9.813333333,10.11,26.97666667,26.89333333,4.716666667,4.416666667,2.836666667,7.606666667
October,2003,Taylor,Ameriurus natalis,0.07278556,0.50949895,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Belenesox belizanus,0.09902067,0.69314469,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Cichlasoma uropthalmus,0.102993211,0.720952489,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Cyprinodon variegatus,0.017843263,0.124902827,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Elassoma evergladei,0.058743242,0.411202698,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Enneacanthus gloriosus,0.00414032,0.02898227,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Fundulus chrysotus,0.020816832,0.145717821,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Fundulus confluentus,0.060661566,0.424630969,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Fundulus seminolis,0.03580549,0.25063844,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Gambusia holbrooki,0.00977632,0.068434242,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Heterandria formosa,0.005563196,0.038942376,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Jordanella floridae,0.017008273,0.119057909,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Labidesthes sicculus,0.019341295,0.13538907,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Lepomis gulosus,0.00778178,0.05447244,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Lepomis marginatus,0.04405313,0.308371895,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Lepomis punctatus,0.077655988,0.5435919,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Lepomis spp.,0.002425367,0.016977567,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Lucania goodei,0.101696122,0.711872848,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2003,Taylor,Noturus gyrinus,0.03551632,0.24861425,2.083333333,0.913,0.745166667,0.168,3.594833333,29.74433333,4.507833333,25.23683333,0.287166667,0.105833333,1.5,691.1425,21.25666667,22.25333333,28.67833333,28.67166667,5.681666667,5.826666667,4.04,8.203333333
October,2004,Shark,Ameiurus natalis,0.01952638,0.13668465,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Belonesox belizanus,0.01088942,0.07622592,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Cichlasoma bimaculatum,0.14431939,1.01023575,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Cichlasoma urophthalmus,0.11163992,0.781479446,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Cyprinidon variegatus,0.00590441,0.04133084,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Elassoma evergladei,0.013391051,0.093737374,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Enneacanthus gloriosus,0.044191738,0.30934216,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Erymizon sucetta,0.01889709,0.13227962,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Fundulus chrysotus,0.069616342,0.487314396,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Fundulus confluentus,0.065081008,0.455567061,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
October,2004,Shark,Gambusia holbrooki,0.040916513,0.286415587,2.566666667,1.796,1.564666667,0.231666667,1.448,27.976,3.244333333,24.73166667,0.427333333,0.068666667,2.123666667,956.5413333,7.666666667,8.033333333,28.65,28.64,6.4,6.476666667,2.776666667,7.55
