Month,Year,Area,SpeciesName,TotalSpeciesWeight,SpeciesBiomass
October,2004,Taylor,Lucania goodei,0.00640171,0.00091453
October,2004,Taylor,Gambusia holbrooki,0.05051462,0.00721637
October,2004,Taylor,Cyprinidon variegatus,0.1288749,0.0184107
October,2004,Taylor,Jordanella floridae,0.08567999,0.01224
October,2004,Taylor,Lucania goodei,0.12052527,0.0172179
October,2004,Taylor,Cichlasoma urophthalmus,0.19401029,0.02771576
October,2004,Taylor,Gambusia holbrooki,0.15105004,0.02157858
October,2004,Taylor,Cyprinidon variegatus,0.09174041,0.01310577
October,2004,Taylor,Fundulus confluentus,0.21064631,0.03009233
October,2004,Taylor,Jordanella floridae,0.56773464,0.08110495
October,2004,Taylor,Cichlasoma urophthalmus,0.05889755,0.00841394
October,2004,Taylor,Gambusia holbrooki,0.03624371,0.00517767
October,2004,Taylor,Fundulus confluentus,0.48167722,0.06881103
October,2004,Taylor,Jordanella floridae,0.17561765,0.02508824
October,2004,Taylor,Esox americanus,0.41509893,0.05929985
October,2004,Taylor,Gambusia holbrooki,0.00428968,0.00061281
October,2004,Taylor,Fundulus confluentus,0.02279247,0.00325607
October,2004,Taylor,Jordanella floridae,0.06722059,0.00960294
December,2004,Taylor,Gambusia holbrooki,0.04165306,0.00595044
December,2004,Taylor,Poecilia latipinna,0.00700219,0.00100031
December,2004,Taylor,Cyprinidon variegatus,0.27693481,0.03956212
December,2004,Taylor,Jordanella floridae,0.42504446,0.06072064
December,2004,Taylor,Lucania goodei,0.02936225,0.00419461
December,2004,Taylor,Oreochromis aureus,0.74365116,0.10623588
December,2004,Taylor,Gambusia holbrooki,0.01915167,0.00273595
December,2004,Taylor,Cyprinidon variegatus,0.23343551,0.03334793
December,2004,Taylor,Fundulus confluentus,0.08027639,0.01146806
December,2004,Taylor,Jordanella floridae,0.19316151,0.0275945
December,2004,Taylor,Lucania goodei,0.04519314,0.00645616
December,2004,Taylor,Lepomis marginatus,0.20799943,0.0297142
December,2004,Taylor,Jordanella floridae,0.2754683,0.03935261
December,2004,Taylor,Cichlasoma urophthalmus,1.36064394,0.19437771
December,2004,Taylor,Gambusia holbrooki,0.62651564,0.08950223
December,2004,Taylor,Fundulus confluentus,1.17424722,0.1677496
December,2004,Taylor,Jordanella floridae,2.46884304,0.35269186
December,2004,Taylor,Lucania goodei,0.70898722,0.10128389
December,2004,Taylor,Labidesthes sicculus,0.1478898,0.02112711
December,2004,Taylor,Erymizon sucetta,0.0055514,0.00079306
December,2004,Taylor,Lepomis marginatus,0.60539513,0.08648502
December,2004,Taylor,Gambusia holbrooki,0.14024237,0.02003462
December,2004,Taylor,Poecilia latipinna,0.08428778,0.01204111
December,2004,Taylor,Fundulus confluentus,0.76949413,0.10992773
December,2004,Taylor,Jordanella floridae,0.03377498,0.004825
December,2004,Taylor,Lucania goodei,0.05382604,0.00768943
December,2004,Taylor,Lepomis marginatus,0.07528737,0.01075534
December,2004,Taylor,Gambusia holbrooki,1.18536684,0.16933812
December,2004,Taylor,Jordanella floridae,0.08381715,0.01197388
December,2004,Taylor,Lucania goodei,0.08335018,0.01190717
December,2004,Taylor,Gambusia holbrooki,0.16086703,0.022981
December,2004,Taylor,Fundulus confluentus,0.10983285,0.01569041
December,2004,Taylor,Jordanella floridae,0.49055647,0.0700795
December,2004,Taylor,Lucania goodei,0.02539919,0.00362846
December,2004,Taylor,Cichlasoma urophthalmus,0.74945807,0.10706544
December,2004,Taylor,Gambusia holbrooki,0.04023246,0.00574749
December,2004,Taylor,Cyprinidon variegatus,0.07969473,0.01138496
December,2004,Taylor,Fundulus confluentus,0.19121523,0.02731646
December,2004,Taylor,Cyprinidon variegatus,0.07674936,0.01096419
December,2004,Taylor,Jordanella floridae,0.06839903,0.00977129
December,2004,Taylor,Lucania goodei,0.07426596,0.01060942
December,2004,Taylor,Fundulus chrysotus,0.24061079,0.03437297
December,2004,Taylor,Fundulus confluentus,0.85788659,0.12255523
December,2004,Taylor,Jordanella floridae,0.22343172,0.03191882
December,2004,Taylor,Lucania goodei,0.00471703,0.00067386
December,2004,Taylor,Fundulus chrysotus,0.08705749,0.01243678
December,2004,Taylor,Noturus gyrinus,0.04687648,0.00669664
December,2004,Taylor,Cichlasoma urophthalmus,1.19408759,0.17058394
December,2004,Taylor,Gambusia holbrooki,0.06650233,0.00950033
December,2004,Taylor,Fundulus confluentus,0.66780921,0.09540132
December,2004,Taylor,Jordanella floridae,0.16945823,0.02420832
December,2004,Taylor,Lucania goodei,0.18585072,0.0265501
December,2004,Taylor,Lepomis marginatus,0.13248523,0.01892646
December,2004,Taylor,Belonesox belizanus,0.52847407,0.0754963
December,2004,Taylor,Fundulus confluentus,0.33300012,0.04757145
December,2004,Taylor,Jordanella floridae,0.02720851,0.00388693
December,2004,Taylor,Lucania goodei,0.10203811,0.01457687
December,2004,Taylor,Lepomis marginatus,0.12409901,0.01772843
December,2004,Taylor,Gambusia holbrooki,0.05771736,0.00824534
December,2004,Taylor,Fundulus confluentus,0.2282588,0.0326084
December,2004,Taylor,Jordanella floridae,0.10396459,0.01485208
February,2005,Shark,Gambusia holbrooki,0.2787195,0.03981707
February,2005,Shark,Heterandria formosa,0.01489552,0.00212793
February,2005,Shark,Lucania goodei,3.37139751,0.48162822
February,2005,Shark,Fundulus chrysotus,1.40868657,0.20124094
February,2005,Shark,Erymizon sucetta,0.09145963,0.01306566
February,2005,Shark,Elassoma evergladei,0.00736008,0.00105144
February,2005,Shark,Enneacanthus gloriosus,0.06424293,0.00917756
February,2005,Shark,Gambusia holbrooki,0.52305634,0.07472233
February,2005,Shark,Jordanella floridae,0.09110206,0.01301458
February,2005,Shark,Heterandria formosa,0.07042355,0.01006051
February,2005,Shark,Lucania goodei,2.28336763,0.32619538
February,2005,Shark,Fundulus chrysotus,3.05662644,0.43666092
February,2005,Shark,Erymizon sucetta,0.15022914,0.02146131
February,2005,Shark,Lepomis punctatus,11.21412637,1.60201805
February,2005,Shark,Lepomis marginatus,0.15830173,0.02261453
February,2005,Shark,Elassoma evergladei,0.02298607,0.00328372
February,2005,Shark,Enneacanthus gloriosus,0.08954685,0.01279241
February,2005,Shark,Gambusia holbrooki,0.37980385,0.05425769
February,2005,Shark,Poecilia latipinna,0.01838157,0.00262594
February,2005,Shark,Jordanella floridae,0.15653994,0.02236285
February,2005,Shark,Heterandria formosa,0.08445761,0.01206537
February,2005,Shark,Lucania goodei,1.20391691,0.17198813
February,2005,Shark,Fundulus chrysotus,1.42840481,0.20405783
February,2005,Shark,Erymizon sucetta,0.01327992,0.00189713
February,2005,Shark,Lepomis marginatus,0.03337499,0.00476786
February,2005,Shark,Elassoma evergladei,0.13008535,0.01858362
February,2005,Shark,Enneacanthus gloriosus,0.25764247,0.03680607
February,2005,Shark,Gambusia holbrooki,0.54401544,0.07771649
February,2005,Shark,Poecilia latipinna,0.1501248,0.0214464
February,2005,Shark,Jordanella floridae,0.59761336,0.08537334
February,2005,Shark,Heterandria formosa,0.05875952,0.00839422
February,2005,Shark,Lucania goodei,2.20248576,0.31464082
February,2005,Shark,Fundulus chrysotus,0.56873547,0.08124792
February,2005,Shark,Erymizon sucetta,0.01052064,0.00150295
February,2005,Shark,Lepomis marginatus,0.24674544,0.03524935
February,2005,Shark,Elassoma evergladei,0.03100516,0.00442931
February,2005,Shark,Enneacanthus gloriosus,0.05852145,0.00836021
February,2005,Shark,Esox americanus,27.930044,3.99000629
February,2005,Shark,Gambusia holbrooki,0.68427648,0.09775378
February,2005,Shark,Poecilia latipinna,0.02607651,0.00372522
February,2005,Shark,Fundulus confluentus,0.06358245,0.00908321
February,2005,Shark,Jordanella floridae,0.05778128,0.00825447
February,2005,Shark,Heterandria formosa,0.11847414,0.01692488
February,2005,Shark,Lucania goodei,1.03993267,0.14856181
February,2005,Shark,Fundulus chrysotus,0.46633627,0.06661947
February,2005,Shark,Lepomis punctatus,0.18187423,0.02598203
February,2005,Shark,Lepomis marginatus,0.58080985,0.08297284
February,2005,Shark,Elassoma evergladei,0.09459761,0.01351394
February,2005,Shark,Gambusia holbrooki,0.22248045,0.03178292
February,2005,Shark,Fundulus confluentus,0.15874809,0.0226783
February,2005,Shark,Jordanella floridae,0.02189513,0.00312788
February,2005,Shark,Heterandria formosa,0.00577255,0.00082465
February,2005,Shark,Lucania goodei,0.98490469,0.14070067
February,2005,Shark,Fundulus chrysotus,0.7247533,0.10353619
February,2005,Shark,Ameiurus natalis,0.02438481,0.00348354
February,2005,Shark,Lepomis marginatus,0.64618739,0.09231248
February,2005,Shark,Elassoma evergladei,0.1808971,0.02584244
February,2005,Shark,Cichlasoma urophthalmus,0.36084145,0.05154878
February,2005,Shark,Gambusia holbrooki,0.68940602,0.09848657
February,2005,Shark,Fundulus confluentus,0.26382308,0.03768901
February,2005,Shark,Jordanella floridae,0.29037502,0.04148215
February,2005,Shark,Heterandria formosa,0.0611809,0.00874013
February,2005,Shark,Lucania goodei,1.13796842,0.16256692
February,2005,Shark,Fundulus chrysotus,0.50016407,0.07145201
February,2005,Shark,Erymizon sucetta,0.02243812,0.00320545
February,2005,Shark,Lepomis gulosus,2.63233759,0.37604823
February,2005,Shark,Elassoma evergladei,0.03031473,0.00433068
February,2005,Shark,Gambusia holbrooki,1.32964468,0.18994924
February,2005,Shark,Poecilia latipinna,0.0592432,0.00846331
February,2005,Shark,Jordanella floridae,0.54123666,0.07731952
February,2005,Shark,Heterandria formosa,0.05463725,0.00780532
February,2005,Shark,Lucania goodei,1.61018264,0.23002609
February,2005,Shark,Fundulus chrysotus,0.96704345,0.13814906
February,2005,Shark,Notropis petersoni,0.05664699,0.00809243
February,2005,Shark,Erymizon sucetta,0.05706181,0.00815169
February,2005,Shark,Gambusia holbrooki,0.2039734,0.02913906
February,2005,Shark,Fundulus confluentus,0.13361999,0.01908857
February,2005,Shark,Jordanella floridae,0.43447717,0.06206817
February,2005,Shark,Heterandria formosa,0.04098462,0.00585495
February,2005,Shark,Lucania goodei,0.75888859,0.10841266
February,2005,Shark,Fundulus chrysotus,0.04481691,0.00640242
February,2005,Shark,Elassoma evergladei,0.16321203,0.023316
February,2005,Shark,Gambusia holbrooki,0.11093668,0.0158481
February,2005,Shark,Heterandria formosa,0.01981257,0.00283037
February,2005,Shark,Lucania goodei,0.00886508,0.00126644
February,2005,Shark,Fundulus chrysotus,2.19043463,0.31291923
February,2005,Shark,Lepomis microlophus,0.12978533,0.01854076
February,2005,Shark,Lepomis marginatus,0.72030758,0.10290108
February,2005,Shark,Elassoma evergladei,0.05402351,0.00771764
February,2005,Shark,Enneacanthus gloriosus,0.10826535,0.01546648
February,2005,Shark,Esox americanus,0.70642384,0.10091769
February,2005,Shark,Gambusia holbrooki,0.13415211,0.01916459
February,2005,Shark,Heterandria formosa,0.06191558,0.00884508
February,2005,Shark,Lucania goodei,0.18896427,0.0269949
February,2005,Shark,Fundulus chrysotus,0.15184754,0.02169251
February,2005,Shark,Elassoma evergladei,0.00725841,0.00103692
February,2005,Shark,Gambusia holbrooki,0.43427267,0.06203895
February,2005,Shark,Heterandria formosa,0.00593382,0.00084769
February,2005,Shark,Lucania goodei,0.05407419,0.00772488
February,2005,Shark,Fundulus chrysotus,1.17305105,0.16757872
February,2005,Shark,Lepomis punctatus,2.82795971,0.40399424
February,2005,Shark,Lepomis marginatus,0.07021896,0.01003128
February,2005,Shark,Enneacanthus gloriosus,1.06492661,0.15213237
February,2005,Shark,Cichlasoma bimaculatum,0.60444261,0.08634894
February,2005,Shark,Gambusia holbrooki,0.60599575,0.08657082
February,2005,Shark,Fundulus confluentus,1.79090751,0.25584393
February,2005,Shark,Jordanella floridae,1.75163525,0.25023361
February,2005,Shark,Heterandria formosa,0.24267257,0.03466751
February,2005,Shark,Lucania goodei,1.02885594,0.14697942
February,2005,Shark,Fundulus chrysotus,0.42435985,0.06062284
February,2005,Shark,Lepomis marginatus,2.60424314,0.37203473
February,2005,Shark,Elassoma evergladei,0.46017549,0.06573936
February,2005,Shark,Enneacanthus gloriosus,2.35347793,0.33621113
February,2005,Shark,Gambusia holbrooki,0.56877775,0.08125396
February,2005,Shark,Fundulus confluentus,0.71708726,0.10244104
February,2005,Shark,Jordanella floridae,0.80645873,0.11520839
February,2005,Shark,Heterandria formosa,0.43008687,0.06144098
February,2005,Shark,Lucania goodei,0.26535291,0.03790756
February,2005,Shark,Fundulus chrysotus,1.2598669,0.17998099
February,2005,Shark,Lepomis marginatus,0.19730863,0.02818695
February,2005,Shark,Elassoma evergladei,0.72740791,0.10391542
February,2005,Shark,Belonesox belizanus,0.04917238,0.00702463
February,2005,Shark,Esox americanus,57.21901821,8.17414546
February,2005,Shark,Gambusia holbrooki,0.74446625,0.10635232
February,2005,Shark,Fundulus confluentus,0.69461493,0.0992307
February,2005,Shark,Jordanella floridae,0.34727733,0.04961105
February,2005,Shark,Heterandria formosa,0.15872014,0.02267431
February,2005,Shark,Lucania goodei,0.9388694,0.1341242
February,2005,Shark,Fundulus chrysotus,0.58688471,0.08384067
February,2005,Shark,Erymizon sucetta,0.00530101,0.00075729
February,2005,Shark,Lepomis gulosus,0.74334049,0.1061915
February,2005,Shark,Lepomis marginatus,3.61806708,0.51686673
February,2005,Shark,Elassoma evergladei,1.00206028,0.14315147
February,2005,Shark,Enneacanthus gloriosus,0.55710505,0.07958644
February,2005,Shark,Esox americanus,27.930044,3.99000629
February,2005,Shark,Lucania goodei,0.05147111,0.00735302
February,2005,Shark,Noturus gyrinus,0.03266964,0.00466709
February,2005,Taylor,Gambusia holbrooki,0.02194531,0.00438906
February,2005,Taylor,Cyprinidon variegatus,0.29413199,0.0588264
February,2005,Taylor,Fundulus confluentus,0.65682584,0.13136517
February,2005,Taylor,Jordanella floridae,0.09130692,0.01826138
February,2005,Taylor,Lucania goodei,0.01282626,0.00256525
February,2005,Taylor,Cyprinidon variegatus,0.11491037,0.02298207
February,2005,Taylor,Fundulus confluentus,0.22318638,0.04463728
February,2005,Taylor,Jordanella floridae,0.11191805,0.02238361
February,2005,Taylor,Lucania goodei,0.0775838,0.01551676
February,2005,Taylor,Gambusia holbrooki,0.07112061,0.01422412
February,2005,Taylor,Cyprinidon variegatus,0.08955753,0.01791151
February,2005,Taylor,Jordanella floridae,0.19532979,0.03906596
February,2005,Taylor,Lucania goodei,0.06361529,0.01272306
February,2005,Taylor,Gambusia holbrooki,0.43827874,0.08765575
February,2005,Taylor,Fundulus confluentus,0.12275978,0.02455196
February,2005,Taylor,Jordanella floridae,0.65446592,0.13089318
February,2005,Taylor,Lucania goodei,0.65014982,0.13002996
February,2005,Taylor,Fundulus confluentus,0.30030042,0.06006008
February,2005,Taylor,Jordanella floridae,0.29067273,0.05813455
February,2005,Taylor,Lucania goodei,0.02956683,0.00591337
February,2005,Taylor,Fundulus chrysotus,0.1366244,0.02732488
February,2005,Taylor,Gambusia holbrooki,0.04053272,0.00810654
February,2005,Taylor,Fundulus confluentus,0.2448037,0.04896074
February,2005,Taylor,Jordanella floridae,0.18168557,0.03633711
February,2005,Taylor,Lucania goodei,0.10875874,0.02175175
February,2005,Taylor,Gambusia holbrooki,0.07951694,0.01590339
February,2005,Taylor,Fundulus confluentus,0.25420402,0.0508408
February,2005,Taylor,Jordanella floridae,0.13061061,0.02612212
February,2005,Taylor,Lucania goodei,0.02643285,0.00528657
February,2005,Taylor,Gambusia holbrooki,0.11519721,0.02303944
February,2005,Taylor,Fundulus confluentus,0.25475263,0.05095053
February,2005,Taylor,Jordanella floridae,0.10143148,0.0202863
February,2005,Taylor,Elassoma evergladei,0.03667587,0.00733517
February,2005,Taylor,Cichlasoma urophthalmus,0.26544949,0.0530899
February,2005,Taylor,Gambusia holbrooki,0.26284586,0.05256917
February,2005,Taylor,Poecilia latipinna,0.1572845,0.0314569
February,2005,Taylor,Cyprinidon variegatus,0.11539636,0.02307927
February,2005,Taylor,Fundulus confluentus,0.66285398,0.1325708
February,2005,Taylor,Jordanella floridae,0.37667169,0.07533434
February,2005,Taylor,Lucania goodei,0.180476,0.0360952
April,2005,Shark,Gambusia holbrooki,0.26891046,0.05378209
April,2005,Shark,Fundulus confluentus,0.30455056,0.06091011
April,2005,Shark,Heterandria formosa,0.03388144,0.00677629
April,2005,Shark,Lucania goodei,0.91459836,0.18291967
April,2005,Shark,Fundulus chrysotus,0.02892919,0.00578584
April,2005,Shark,Ameiurus natalis,0.54066695,0.10813339
April,2005,Shark,Erymizon sucetta,0.11063038,0.02212608
April,2005,Shark,Enneacanthus gloriosus,0.15240467,0.03048093
April,2005,Shark,Gambusia holbrooki,0.58363384,0.11672677
April,2005,Shark,Fundulus confluentus,0.22327671,0.04465534
April,2005,Shark,Jordanella floridae,0.16129336,0.03225867
April,2005,Shark,Heterandria formosa,0.12140309,0.02428062
April,2005,Shark,Lucania goodei,1.02842687,0.20568537
April,2005,Shark,Fundulus chrysotus,0.4354685,0.0870937
April,2005,Shark,Lepomis marginatus,0.30505494,0.06101099
April,2005,Shark,Gambusia holbrooki,0.13353514,0.02670703
April,2005,Shark,Jordanella floridae,0.05082211,0.01016442
April,2005,Shark,Heterandria formosa,0.22140905,0.04428181
April,2005,Shark,Lucania goodei,0.30942739,0.06188548
April,2005,Shark,Fundulus chrysotus,0.95211087,0.19042217
April,2005,Shark,Elassoma evergladei,0.12092912,0.02418582
April,2005,Shark,Gambusia holbrooki,0.28006643,0.05601329
April,2005,Shark,Jordanella floridae,0.13169935,0.02633987
April,2005,Shark,Heterandria formosa,0.00304535,0.00060907
April,2005,Shark,Lucania goodei,0.34421903,0.06884381
April,2005,Shark,Fundulus chrysotus,0.00907921,0.00181584
April,2005,Shark,Gambusia holbrooki,0.00943962,0.00188792
April,2005,Shark,Heterandria formosa,0.0170006,0.00340012
April,2005,Shark,Heterandria formosa,0.00803433,0.00160687
April,2005,Shark,Gambusia holbrooki,0.09089723,0.01817945
April,2005,Shark,Heterandria formosa,0.01624476,0.00324895
April,2005,Shark,Lucania goodei,0.01725641,0.00345128
April,2005,Shark,Fundulus chrysotus,0.13103884,0.02620777
April,2005,Shark,Elassoma evergladei,0.04628337,0.00925667
April,2005,Shark,Esox americanus,0.24381376,0.04876275
April,2005,Shark,Gambusia holbrooki,0.44332257,0.08866451
April,2005,Shark,Heterandria formosa,0.0177751,0.00355502
April,2005,Shark,Lucania goodei,0.1093399,0.02186798
April,2005,Shark,Fundulus chrysotus,0.11714614,0.02342923
April,2005,Shark,Lepomis gulosus,0.45429294,0.09085859
April,2005,Shark,Elassoma evergladei,0.0434711,0.00869422
April,2005,Taylor,Lucania goodei,0.14702282,0.02940456
April,2005,Taylor,Fundulus chrysotus,0.00820606,0.00164121
April ,2005,Taylor,Cyprinidon variegatus,0.05106428,0.01021286
April ,2005,Taylor,Jordanella floridae,0.07509249,0.0150185
April,2005,Taylor,Cyprinidon variegatus,0.05448729,0.01089746
April,2005,Taylor,Jordanella floridae,0.12687762,0.02537552
April,2005,Taylor,Lucania goodei,0.06412362,0.01282472
April,2005,Taylor,Lepomis punctatus,0.4833512,0.09667024
April,2005,Taylor,Gambusia holbrooki,0.19280767,0.03856153
April,2005,Taylor,Cyprinidon variegatus,0.08861435,0.01772287
April,2005,Taylor,Jordanella floridae,0.09320884,0.01864177
April,2005,Taylor,Lucania goodei,0.03141113,0.00628223
April,2005,Taylor,Fundulus chrysotus,0.00443363,0.00088673
April,2005,Taylor,Gambusia holbrooki,0.04969971,0.00993994
