"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","SITENAME","FPO","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"2755","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 07A","Fish","07A",0.03665057,7,0.0052358
"2756","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Taylor","Taylor Slough_Site TSD","Fish","TSD",0.32485436,7,0.04640777
"2757","Poecilia latipinna","Sailfin molly","algivore","1997-04-01","April",1997,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.04259082,7,0.0060844
"2758","Poecilia latipinna","Sailfin molly","algivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 08A","Fish","08A",2.5167813,7,0.35954019
"2759","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 08A","Fish","08A",1.48126868,7,0.21160981
"2760","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 07C","Fish","07C",0.8452036,7,0.12074337
"2761","Poecilia latipinna","Sailfin molly","algivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site TSD","Fish","TSD",0.08464248,7,0.01209178
"2762","Poecilia latipinna","Sailfin molly","algivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 37A","Fish","37A",0.22455028,7,0.03207861
"2763","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Shark","Shark Slough_Site 37A","Fish","37A",3.11166725,7,0.44452389
"2764","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 08B","Fish","08B",0.86300797,7,0.12328685
"2765","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 37B","Fish","37B",0.29242281,7,0.04177469
"2766","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 08A","Fish","08A",1.13416396,7,0.16202342
"2767","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.12700947,7,0.01814421
"2768","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 07C","Fish","07C",1.03319229,7,0.1475989
"2769","Poecilia latipinna","Sailfin molly","algivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 07A","Fish","07A",0.20564603,7,0.029378
"2770","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 08B","Fish","08B",0.23074057,7,0.03296294
"2771","Poecilia latipinna","Sailfin molly","algivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 07A","Fish","07A",1.75828912,7,0.25118416
"2772","Poecilia latipinna","Sailfin molly","algivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 37B","Fish","37B",0.09994756,7,0.01427822
"2773","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 08C","Fish","08C",0.83525688,7,0.11932241
"2774","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 08C","Fish","08C",0.33144499,7,0.04734928
"2775","Poecilia latipinna","Sailfin molly","algivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 08A","Fish","08A",0.22359718,7,0.03194245
"2776","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 07A","Fish","07A",2.42385108,7,0.34626444
"2777","Poecilia latipinna","Sailfin molly","algivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.04531045,7,0.00647292
"2778","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 08A","Fish","08A",2.60106598,7,0.37158085
"2779","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Shark","Shark Slough_Site 08B","Fish","08B",0.34765579,7,0.04966511
"2780","Poecilia latipinna","Sailfin molly","algivore","1999-04-01","April",1999,"Shark","Shark Slough_Site 37C","Fish","37C",0.02241215,4,0.00560304
"2781","Poecilia latipinna","Sailfin molly","algivore","1999-07-01","July",1999,"Shark","Shark Slough_Site 37B","Fish","37B",0.61667609,7,0.08809658
"2782","Poecilia latipinna","Sailfin molly","algivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 08C","Fish","08C",0.80008544,7,0.11429792
"2783","Poecilia latipinna","Sailfin molly","algivore","1997-04-01","April",1997,"Shark","Shark Slough_Site 08C","Fish","08C",0.25180954,7,0.03597279
"2784","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 07B","Fish","07B",2.24150287,7,0.3202147
"2785","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 08B","Fish","08B",1.26769681,7,0.18109954
"2786","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 37A","Fish","37A",1.93420468,7,0.27631495
"2787","Poecilia latipinna","Sailfin molly","algivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 37C","Fish","37C",0.79483847,7,0.11354835
"2788","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 37A","Fish","37A",5.19040146,7,0.74148592
"2789","Poecilia latipinna","Sailfin molly","algivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 37B","Fish","37B",3.20743324,7,0.45820475
"2790","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 07C","Fish","07C",0.53732602,7,0.07676086
"2791","Poecilia latipinna","Sailfin molly","algivore","1998-12-01","December",1998,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.0373999,7,0.00534284
"2792","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Shark","Shark Slough_Site 08C","Fish","08C",1.79941045,7,0.25705864
"2793","Poecilia latipinna","Sailfin molly","algivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.09300391,7,0.01328627
"2794","Poecilia latipinna","Sailfin molly","algivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.03339507,7,0.00477072
"2795","Poecilia latipinna","Sailfin molly","algivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 08B","Fish","08B",0.48902678,7,0.06986097
"2796","Poecilia latipinna","Sailfin molly","algivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 08A","Fish","08A",0.23064541,7,0.03294934
"2797","Poecilia latipinna","Sailfin molly","algivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 37C","Fish","37C",1.51406702,7,0.21629529
"2798","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 37B","Fish","37B",1.95708589,7,0.2795837
"2799","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 08A","Fish","08A",1.05156777,7,0.15022397
"2800","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 37A","Fish","37A",0.82078744,7,0.11725535
"2801","Poecilia latipinna","Sailfin molly","algivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 37C","Fish","37C",3.18433836,7,0.45490548
"2802","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 37C","Fish","37C",0.74143936,7,0.10591991
"2803","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site TSA","Fish","TSA",0.07879726,7,0.01125675
"2804","Poecilia latipinna","Sailfin molly","algivore","1996-07-01","July",1996,"Taylor","Taylor Slough_Site MDE","Fish","MDE",0.03839675,7,0.00548525
"2805","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 07B","Fish","07B",0.79699757,7,0.1138568
"2806","Poecilia latipinna","Sailfin molly","algivore","1999-04-01","April",1999,"Shark","Shark Slough_Site 08C","Fish","08C",2.43030112,7,0.34718587
"2807","Poecilia latipinna","Sailfin molly","algivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 07B","Fish","07B",1.1494819,7,0.1642117
"2808","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 08B","Fish","08B",1.22561074,7,0.17508725
"2809","Poecilia latipinna","Sailfin molly","algivore","1996-07-01","July",1996,"Shark","Shark Slough_Site 07C","Fish","07C",0.00556206,7,0.00079458
"2810","Poecilia latipinna","Sailfin molly","algivore","1997-04-01","April",1997,"Shark","Shark Slough_Site 08A","Fish","08A",0.38151468,7,0.0545021
"2811","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.37530509,7,0.05361501
"2812","Poecilia latipinna","Sailfin molly","algivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 07A","Fish","07A",0.33501835,7,0.04785976
"2813","Poecilia latipinna","Sailfin molly","algivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 08B","Fish","08B",1.71372997,7,0.24481857
"2814","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 37B","Fish","37B",2.50331032,7,0.35761576
"2815","Poecilia latipinna","Sailfin molly","algivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 37A","Fish","37A",0.46425841,7,0.06632263
"2816","Poecilia latipinna","Sailfin molly","algivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 08C","Fish","08C",1.42867891,7,0.20409699
"2817","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Shark","Shark Slough_Site 37C","Fish","37C",0.90528088,7,0.12932584
"2818","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 08C","Fish","08C",1.40028918,7,0.20004131
"2819","Poecilia latipinna","Sailfin molly","algivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 07B","Fish","07B",1.64064185,7,0.23437741
"2820","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 37C","Fish","37C",3.1037255,7,0.44338936
"2821","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 07C","Fish","07C",0.69594203,7,0.09942029
"2822","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 37B","Fish","37B",0.81090201,7,0.11584314
"2823","Poecilia latipinna","Sailfin molly","algivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 07B","Fish","07B",2.20742747,7,0.31534678
"2824","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site MDC","Fish","MDC",0.78309132,7,0.11187019
"2825","Poecilia latipinna","Sailfin molly","algivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 37A","Fish","37A",2.17462109,7,0.31066016
"2826","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 08B","Fish","08B",0.10092866,7,0.01441838
"2827","Poecilia latipinna","Sailfin molly","algivore","1997-07-01","July",1997,"Shark","Shark Slough_Site 07C","Fish","07C",0.98324492,7,0.14046356
"2828","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 37C","Fish","37C",2.38825827,7,0.34117975
"2829","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.12954405,7,0.01850629
"2830","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site CPB","Fish","CPB",0.09226087,7,0.01318012
"2831","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 37A","Fish","37A",3.90571293,7,0.55795899
"2832","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 07A","Fish","07A",1.60537076,7,0.22933868
"2833","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Shark","Shark Slough_Site 08C","Fish","08C",1.84184929,7,0.26312133
"2834","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 08A","Fish","08A",6.14332032,7,0.87761719
"2835","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 08C","Fish","08C",0.35748941,7,0.05106992
"2836","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 08B","Fish","08B",0.11769926,7,0.01681418
"2837","Poecilia latipinna","Sailfin molly","algivore","1997-10-01","October",1997,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.02867049,7,0.00409578
"2838","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Taylor","Taylor Slough_Site TSE","Fish","TSE",0.81427943,7,0.11632563
"2839","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 37B","Fish","37B",1.56741459,7,0.22391637
"2840","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 07B","Fish","07B",1.35243332,7,0.19320476
"2841","Poecilia latipinna","Sailfin molly","algivore","1997-02-01","February",1997,"Taylor","Taylor Slough_Site CPA","Fish","CPA",0.05553937,7,0.0079342
"2842","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 37A","Fish","37A",0.08876895,7,0.01268128
"2843","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 37A","Fish","37A",1.0827751,7,0.15468216
"2844","Poecilia latipinna","Sailfin molly","algivore","1997-10-01","October",1997,"Shark","Shark Slough_Site 08A","Fish","08A",4.06589762,7,0.58084252
"2845","Poecilia latipinna","Sailfin molly","algivore","1998-07-01","July",1998,"Shark","Shark Slough_Site 37B","Fish","37B",1.06562168,7,0.15223167
"2846","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 08C","Fish","08C",0.54610825,7,0.07801546
"2847","Poecilia latipinna","Sailfin molly","algivore","1996-04-01","April",1996,"Shark","Shark Slough_Site 07C","Fish","07C",0.03094141,7,0.0044202
"2848","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Taylor","Taylor Slough_Site MDD","Fish","MDD",0.1364643,7,0.0194949
"2849","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.03532202,7,0.005046
"2850","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 37B","Fish","37B",0.53365229,7,0.07623604
"2851","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Shark","Shark Slough_Site 37B","Fish","37B",1.24209662,7,0.17744237
"2852","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 07C","Fish","07C",0.45340743,7,0.06477249
"2853","Poecilia latipinna","Sailfin molly","algivore","1999-02-01","February",1999,"Shark","Shark Slough_Site 37C","Fish","37C",1.20878616,7,0.17268374
"2854","Poecilia latipinna","Sailfin molly","algivore","1999-07-01","July",1999,"Shark","Shark Slough_Site 07B","Fish","07B",1.45209788,7,0.20744255
"2855","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Taylor","Taylor Slough_Site MDB","Fish","MDB",0.00346843,7,0.00049549
"2856","Poecilia latipinna","Sailfin molly","algivore","1999-12-01","December",1999,"Taylor","Taylor Slough_Site TSB","Fish","TSB",0.13198985,7,0.01885569
"2857","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 08A","Fish","08A",0.85549933,7,0.12221419
"2858","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 37C","Fish","37C",0.31132002,7,0.04447429
"2859","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 07A","Fish","07A",0.55132812,7,0.07876116
"2860","Poecilia latipinna","Sailfin molly","algivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 37A","Fish","37A",4.97087877,7,0.71012554
"2861","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 07B","Fish","07B",0.7500654,7,0.1071522
"2862","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 07B","Fish","07B",0.91582249,7,0.13083178
"2863","Poecilia latipinna","Sailfin molly","algivore","1996-12-01","December",1996,"Shark","Shark Slough_Site 08A","Fish","08A",1.09684704,7,0.15669243
"2864","Poecilia latipinna","Sailfin molly","algivore","1997-02-01","February",1997,"Shark","Shark Slough_Site 07C","Fish","07C",0.07177685,7,0.01025384
"2865","Poecilia latipinna","Sailfin molly","algivore","1997-07-01","July",1997,"Taylor","Taylor Slough_Site MDA","Fish","MDA",0.0199849,7,0.00285499
"2866","Poecilia latipinna","Sailfin molly","algivore","1996-10-01","October",1996,"Shark","Shark Slough_Site 07A","Fish","07A",0.04183464,7,0.00597638
"2867","Poecilia latipinna","Sailfin molly","algivore","1999-10-01","October",1999,"Shark","Shark Slough_Site 07A","Fish","07A",1.62281316,7,0.23183045
"2868","Poecilia latipinna","Sailfin molly","algivore","1998-04-01","April",1998,"Taylor","Taylor Slough_Site MDC","Fish","MDC",1.70624859,7,0.2437498
"2869","Poecilia latipinna","Sailfin molly","algivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 08C","Fish","08C",2.12644442,7,0.30377777
"2870","Poecilia latipinna","Sailfin molly","algivore","1997-12-01","December",1997,"Shark","Shark Slough_Site 37C","Fish","37C",0.84128323,7,0.12018332
"2871","Poecilia latipinna","Sailfin molly","algivore","1998-02-01","February",1998,"Shark","Shark Slough_Site 07C","Fish","07C",0.59099696,7,0.08442814
"2872","Trinectes maculatus","Hogchoker","invertivore","1998-10-01","October",1998,"Shark","Shark Slough_Site 37C","Fish","37C",-9999,7,-9999
"2873","Trinectes maculatus","Hogchoker","invertivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 37C","Fish","37C",-9999,7,-9999
"2874","Trinectes maculatus","Hogchoker","invertivore","1998-12-01","December",1998,"Shark","Shark Slough_Site 37A","Fish","37A",-9999,7,-9999
