"","SpeciesName","CommonName","FunctionalGroup","Date","Month","Year","Area","FPO","SITENAME","Plot","TotalSpeciesWeight","NumofThrowTraps","SpeciesBiomass"
"3357","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",1.65528235,7,0.23646891
"3358","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",2.35796254,7,0.33685179
"3359","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.32005103,7,0.04572158
"3360","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 50A","50A",0.05147111,7,0.00735302
"3361","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37B","37B",1.08530989,7,0.15504427
"3362","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.180476,5,0.0360952
"3363","Lucania goodei","Bluefin killifish","omnivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 07A","07A",1.43707377,7,0.20529625
"3364","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.98432164,5,0.19686433
"3365","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.36338368,7,0.05191195
"3366","Lucania goodei","Bluefin killifish","omnivore","2000-12-01","December",2000,"Taylor","Fish","Taylor Slough_Site MDC","MDC",1.84354045,7,0.26336292
"3367","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.24506987,7,0.03500998
"3368","Lucania goodei","Bluefin killifish","omnivore","2004-10-01","October",2004,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.20466207,7,0.02923744
"3369","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.62097214,7,0.08871031
"3370","Lucania goodei","Bluefin killifish","omnivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDE","MDE",0.03768262,7,0.00538323
"3371","Lucania goodei","Bluefin killifish","omnivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.24875792,7,0.03553685
"3372","Lucania goodei","Bluefin killifish","omnivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 23A","23A",0.00886508,7,0.00126644
"3373","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 08C","08C",1.08829022,7,0.15547003
"3374","Lucania goodei","Bluefin killifish","omnivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.25325932,7,0.0361799
"3375","Lucania goodei","Bluefin killifish","omnivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.33761142,7,0.0482302
"3376","Lucania goodei","Bluefin killifish","omnivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 08A","08A",0.93392259,7,0.13341751
"3377","Lucania goodei","Bluefin killifish","omnivore","2005-04-01","April",2005,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.16923724,5,0.03384745
"3378","Lucania goodei","Bluefin killifish","omnivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37C","37C",1.09020519,7,0.1557436
"3379","Micropterus salmoides","Largemouth bass","piscivore","2000-10-01","October",2000,"Taylor","Fish","Taylor Slough_Site TSD","TSD",0.00429078,7,0.00061297
"3380","Notemigonus crysoleucas","Golden shiner","algivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.05854427,7,0.00836347
"3381","Notemigonus crysoleucas","Golden shiner","algivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site CPC","CPC",0.11029053,7,0.01575579
"3382","Notropis petersoni","Coastal shiner","planktivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site MDA","MDA",0.10845028,7,0.0154929
"3383","Notropis petersoni","Coastal shiner","planktivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.0411295,5,0.0082259
"3384","Notropis petersoni","Coastal shiner","planktivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.0487305,5,0.0097461
"3385","Notropis petersoni","Coastal shiner","planktivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 37A","37A",0.01382866,7,0.00197552
"3386","Notropis petersoni","Coastal shiner","planktivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.14076915,7,0.02010988
"3387","Notropis petersoni","Coastal shiner","planktivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 08B","08B",0.05664699,7,0.00809243
"3388","Notropis petersoni","Coastal shiner","planktivore","2002-10-01","October",2002,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.0856003,7,0.01222861
"3389","Noturus gyrinus","Tadpole madtom","invertivore","2004-07-01","July",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.47837551,7,0.06833936
"3390","Noturus gyrinus","Tadpole madtom","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 37A","37A",0.12553181,7,0.01793312
"3391","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37C","37C",0.68969205,7,0.09852744
"3392","Noturus gyrinus","Tadpole madtom","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 07A","07A",0.19709316,7,0.02815617
"3393","Noturus gyrinus","Tadpole madtom","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.05339558,7,0.00762794
"3394","Noturus gyrinus","Tadpole madtom","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 08B","08B",0.01384246,7,0.00197749
"3395","Noturus gyrinus","Tadpole madtom","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 50A","50A",0.03723476,7,0.00531925
"3396","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 08A","08A",0.07023507,7,0.01003358
"3397","Noturus gyrinus","Tadpole madtom","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.03443369,7,0.0049191
"3398","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37B","37B",0.89082589,7,0.12726084
"3399","Noturus gyrinus","Tadpole madtom","invertivore","2000-07-01","July",2000,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.01527142,7,0.00218163
"3400","Noturus gyrinus","Tadpole madtom","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 07C","07C",0.03426984,7,0.00489569
"3401","Noturus gyrinus","Tadpole madtom","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37C","37C",0.29510786,7,0.04215827
"3402","Noturus gyrinus","Tadpole madtom","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.00757444,7,0.00108206
"3403","Noturus gyrinus","Tadpole madtom","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 06C","06C",0.12900616,7,0.01842945
"3404","Noturus gyrinus","Tadpole madtom","invertivore","2003-12-01","December",2003,"Taylor","Fish","Taylor Slough_Site TSE","TSE",0.07270626,7,0.01038661
"3405","Noturus gyrinus","Tadpole madtom","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 07A","07A",0.0891586,7,0.01273694
"3406","Noturus gyrinus","Tadpole madtom","invertivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 23C","23C",0.33339337,7,0.04762762
"3407","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.19146761,5,0.03829352
"3408","Noturus gyrinus","Tadpole madtom","invertivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 37A","37A",0.63816059,7,0.0911658
"3409","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 06C","06C",0.69144287,7,0.09877755
"3410","Noturus gyrinus","Tadpole madtom","invertivore","2003-10-01","October",2003,"Taylor","Fish","Taylor Slough_Site MDD","MDD",0.24861425,7,0.03551632
"3411","Noturus gyrinus","Tadpole madtom","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.13577417,1,0.13577417
"3412","Noturus gyrinus","Tadpole madtom","invertivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 08A","08A",0.49156348,7,0.07022335
"3413","Noturus gyrinus","Tadpole madtom","invertivore","2002-04-01","April",2002,"Taylor","Fish","Taylor Slough_Site CPB","CPB",0.45301678,7,0.06471668
"3414","Noturus gyrinus","Tadpole madtom","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 08C","08C",0.01378492,7,0.00196927
"3415","Noturus gyrinus","Tadpole madtom","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.09258658,7,0.01322665
"3416","Noturus gyrinus","Tadpole madtom","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 08A","08A",0.08064742,7,0.01152106
"3417","Noturus gyrinus","Tadpole madtom","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37A","37A",0.35186434,7,0.05026633
"3418","Noturus gyrinus","Tadpole madtom","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 37B","37B",0.22558308,7,0.03222615
"3419","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 08C","08C",0.08194645,7,0.01170664
"3420","Noturus gyrinus","Tadpole madtom","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.0273458,7,0.00390654
"3421","Noturus gyrinus","Tadpole madtom","invertivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37C","37C",0.00374902,7,0.00053557
"3422","Noturus gyrinus","Tadpole madtom","invertivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.04687648,7,0.00669664
"3423","Noturus gyrinus","Tadpole madtom","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 50C","50C",0.0740067,7,0.01057239
"3424","Noturus gyrinus","Tadpole madtom","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.40273569,7,0.05753367
"3425","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37A","37A",0.47440535,7,0.06777219
"3426","Noturus gyrinus","Tadpole madtom","invertivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 50A","50A",0.19939746,7,0.02848535
"3427","Noturus gyrinus","Tadpole madtom","invertivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 37C","37C",0.43182041,7,0.06168863
"3428","Noturus gyrinus","Tadpole madtom","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.15090148,7,0.02155735
"3429","Noturus gyrinus","Tadpole madtom","invertivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 08B","08B",0.0278,7,0.00397143
"3430","Noturus gyrinus","Tadpole madtom","invertivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 37C","37C",0.4714159,7,0.06734513
"3431","Noturus gyrinus","Tadpole madtom","invertivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.14552075,7,0.02078868
"3432","Noturus gyrinus","Tadpole madtom","invertivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 50A","50A",0.03266964,7,0.00466709
"3433","Noturus gyrinus","Tadpole madtom","invertivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 37C","37C",0.10641485,7,0.01520212
"3434","Noturus gyrinus","Tadpole madtom","invertivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 37C","37C",0.74157678,7,0.10593954
"3435","Oreochromis aureus","Blue tilapia","detrivore","2004-10-01","October",2004,"Shark","Fish","Shark Slough_Site 37A","37A",3.63494105,7,0.51927729
"3436","Oreochromis aureus","Blue tilapia","detrivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site CPA","CPA",0.74365116,7,0.10623588
"3437","Oreochromis aureus","Blue tilapia","detrivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 37A","37A",1.33676846,7,0.19096692
"3438","Poecilia latipinna","Sailfin molly","algivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 08B","08B",4.01517069,7,0.57359581
"3439","Poecilia latipinna","Sailfin molly","algivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 37B","37B",0.24992246,7,0.03570321
"3440","Poecilia latipinna","Sailfin molly","algivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37A","37A",2.63469679,7,0.37638526
"3441","Poecilia latipinna","Sailfin molly","algivore","2001-09-01","September",2001,"Taylor","Fish","Taylor Slough_Site TSC","TSC",0.31263246,7,0.04466178
"3442","Poecilia latipinna","Sailfin molly","algivore","2004-02-01","February",2004,"Shark","Fish","Shark Slough_Site 37A","37A",0.12786291,7,0.01826613
"3443","Poecilia latipinna","Sailfin molly","algivore","2002-02-01","February",2002,"Taylor","Fish","Taylor Slough_Site MDC","MDC",0.22090283,7,0.03155755
"3444","Poecilia latipinna","Sailfin molly","algivore","2003-07-01","July",2003,"Shark","Fish","Shark Slough_Site 06A","06A",0.00692378,7,0.00098911
"3445","Poecilia latipinna","Sailfin molly","algivore","2004-12-01","December",2004,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.08428778,7,0.01204111
"3446","Poecilia latipinna","Sailfin molly","algivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08B","08B",1.89724742,7,0.27103535
"3447","Poecilia latipinna","Sailfin molly","algivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 07B","07B",3.49723067,7,0.49960438
"3448","Poecilia latipinna","Sailfin molly","algivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 08B","08B",0.0373889,7,0.00534127
"3449","Poecilia latipinna","Sailfin molly","algivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 23B","23B",0.00900055,7,0.00128579
"3450","Poecilia latipinna","Sailfin molly","algivore","2004-04-01","April",2004,"Taylor","Fish","Taylor Slough_Site MDB","MDB",0.06215975,5,0.01243195
"3451","Poecilia latipinna","Sailfin molly","algivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 23C","23C",0.0110579,7,0.0015797
"3452","Poecilia latipinna","Sailfin molly","algivore","2002-07-01","July",2002,"Shark","Fish","Shark Slough_Site 07B","07B",0.00750605,7,0.00107229
"3453","Poecilia latipinna","Sailfin molly","algivore","2000-02-01","February",2000,"Shark","Fish","Shark Slough_Site 08C","08C",1.58034378,7,0.2257634
"3454","Poecilia latipinna","Sailfin molly","algivore","2001-09-01","September",2001,"Shark","Fish","Shark Slough_Site 37A","37A",2.2605326,7,0.32293323
"3455","Poecilia latipinna","Sailfin molly","algivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 07A","07A",12.8330185,7,1.83328836
"3456","Poecilia latipinna","Sailfin molly","algivore","2001-12-01","December",2001,"Taylor","Fish","Taylor Slough_Site CPC","CPC",1.07256985,7,0.15322426
"3457","Poecilia latipinna","Sailfin molly","algivore","2000-07-01","July",2000,"Shark","Fish","Shark Slough_Site 37B","37B",1.6495816,7,0.23565451
"3458","Poecilia latipinna","Sailfin molly","algivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 07A","07A",0.44332982,7,0.06333283
"3459","Poecilia latipinna","Sailfin molly","algivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 37C","37C",0.46992565,6,0.06713224
"3460","Poecilia latipinna","Sailfin molly","algivore","2001-02-01","February",2001,"Taylor","Fish","Taylor Slough_Site TSB","TSB",0.21599882,7,0.03085697
"3461","Poecilia latipinna","Sailfin molly","algivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 23C","23C",0.02280595,7,0.00325799
"3462","Poecilia latipinna","Sailfin molly","algivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 06C","06C",0.70112972,7,0.10016139
"3463","Poecilia latipinna","Sailfin molly","algivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.42395311,7,0.06056473
"3464","Poecilia latipinna","Sailfin molly","algivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 07A","07A",7.38054004,7,1.05436286
"3465","Poecilia latipinna","Sailfin molly","algivore","2003-02-01","February",2003,"Shark","Fish","Shark Slough_Site 07B","07B",0.27533273,7,0.03933325
"3466","Poecilia latipinna","Sailfin molly","algivore","2002-10-01","October",2002,"Shark","Fish","Shark Slough_Site 08C","08C",0.32432165,7,0.04633166
"3467","Poecilia latipinna","Sailfin molly","algivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 06B","06B",0.01009463,7,0.00144209
"3468","Poecilia latipinna","Sailfin molly","algivore","2001-02-01","February",2001,"Shark","Fish","Shark Slough_Site 07C","07C",1.66169018,7,0.23738431
"3469","Poecilia latipinna","Sailfin molly","algivore","2002-12-01","December",2002,"Shark","Fish","Shark Slough_Site 08A","08A ",0.46964026,7,0.06709147
"3470","Poecilia latipinna","Sailfin molly","algivore","2000-04-01","April",2000,"Shark","Fish","Shark Slough_Site 08C","08C",0.28885296,7,0.04126471
"3471","Poecilia latipinna","Sailfin molly","algivore","2003-10-01","October",2003,"Shark","Fish","Shark Slough_Site 08A","08A",0.01127429,7,0.00161061
"3472","Poecilia latipinna","Sailfin molly","algivore","2002-04-01","April",2002,"Shark","Fish","Shark Slough_Site 37A","37A",4.85719977,5,0.69388568
"3473","Poecilia latipinna","Sailfin molly","algivore","2005-02-01","February",2005,"Shark","Fish","Shark Slough_Site 06C","06C",0.01838157,7,0.00262594
"3474","Poecilia latipinna","Sailfin molly","algivore","2003-12-01","December",2003,"Shark","Fish","Shark Slough_Site 37A","37A",0.23161295,7,0.03308756
"3475","Poecilia latipinna","Sailfin molly","algivore","2004-04-01","April",2004,"Shark","Fish","Shark Slough_Site 07A","07A",0.01220428,7,0.00174347
